date,stock_name,close
2022-06-02,五粮液,147.108745
2022-06-06,五粮液,149.8732628
2022-06-07,五粮液,150.8958744
2022-06-08,五粮液,154.3710206
2022-06-09,五粮液,152.5337862
2022-06-10,五粮液,153.7557204
2022-06-13,五粮液,149.5006162
2022-06-14,五粮液,150.618556
2022-06-15,五粮液,153.6343936
2022-06-16,五粮液,153.911712
2022-06-17,五粮液,157.0142116
2022-06-20,五粮液,159.0161038
2022-06-21,五粮液,157.4301892
2022-06-22,五粮液,154.3190234
2022-06-23,五粮液,156.338248
2022-06-24,五粮液,160.3247
2022-06-27,五粮液,167.25766
2022-06-28,五粮液,173.020683
2022-06-29,五粮液,168.946752
2022-06-30,五粮液,177.68446683
2022-07-01,五粮液,178.625993
2022-07-04,五粮液,176.90132824
2022-07-05,五粮液,174.76309591
2022-07-06,五粮液,171.35776294
2022-07-07,五粮液,168.58598029
2022-07-08,五粮液,169.5627037
2022-07-11,五粮液,166.64133278
2022-07-12,五粮液,167.18689
2022-07-13,五粮液,169.9146761
2022-07-14,五粮液,167.30128103
2022-07-15,五粮液,167.0988969
2022-07-18,五粮液,164.83747423
2022-07-19,五粮液,166.2189659
2022-07-20,五粮液,166.40375141
2022-07-21,五粮液,164.2831177
2022-07-22,五粮液,163.58797221
2022-07-25,五粮液,165.49742248
2022-07-26,五粮液,168.05802169
2022-07-27,五粮液,165.5150211
2022-07-28,五粮液,164.65268872
2022-07-29,五粮液,156.9796904
2022-08-01,五粮液,157.13807798
2022-08-02,五粮液,154.56867946
2022-08-03,五粮液,153.62715329
2022-08-04,五粮液,155.55420218
2022-08-05,五粮液,157.66603658
2022-08-08,五粮液,156.54852421
2022-08-09,五粮液,155.73018838
2022-08-10,五粮液,153.107994
2022-08-11,五粮液,156.54852421
2022-08-12,五粮液,157.2436697
2022-08-15,五粮液,154.867856
2022-08-16,五粮液,154.19030913
2022-08-17,五粮液,155.0438422
2022-08-18,五粮液,152.60643333
2022-08-19,五粮液,152.80881746
2022-08-22,五粮液,150.9081665
2022-08-23,五粮液,147.828408
2022-08-24,五粮液,147.15966044
2022-08-25,五粮液,149.06911071
2022-08-26,五粮液,149.6762631
2022-08-29,五粮液,145.49659085
2022-08-30,五粮液,144.33508193
2022-08-31,五粮液,147.11566389
2022-09-01,五粮液,143.92151436
2022-09-02,五粮液,142.40803304
2022-09-05,五粮液,139.92662762
2022-09-06,五粮液,141.25532343
2022-09-07,五粮液,139.85623314
2022-09-08,五粮液,139.97062417
2022-09-09,五粮液,142.07365926
2022-09-13,五粮液,143.98310953
2022-09-14,五粮液,142.9007944
2022-09-15,五粮液,144.6606564
2022-09-16,五粮液,141.73928548
2022-09-19,五粮液,143.44635162
2022-09-20,五粮液,145.88376049
2022-09-21,五粮液,143.82472195
2022-09-22,五粮液,139.8210359
2022-09-23,五粮液,140.02342003
2022-09-26,五粮液,142.64561441
2022-09-27,五粮液,150.31861273
2022-09-28,五粮液,149.2362976
2022-09-29,五粮液,148.27717281
2022-09-30,五粮液,148.91072313
2022-10-10,五粮液,139.8210359
2022-10-11,五粮液,139.54825729
2022-10-12,五粮液,137.7971946
2022-10-13,五粮液,135.13100367
2022-10-14,五粮液,140.01462072
2022-10-17,五粮液,138.72112215
2022-10-18,五粮液,139.6450497
2022-10-19,五粮液,135.9493395
2022-10-20,五粮液,135.64136365
2022-10-21,五粮液,133.88150165
2022-10-24,五粮液,126.03251713
2022-10-25,五粮液,125.05579372
2022-10-26,五粮液,126.1821054
2022-10-27,五粮液,120.6385401
2022-10-28,五粮液,120.9905125
2022-10-31,五粮液,117.4707885
2022-11-01,五粮液,125.46056198
2022-11-02,五粮液,126.37569022
2022-11-03,五粮液,123.99987652
2022-11-04,五粮液,131.98965
2022-11-07,五粮液,132.99277134
2022-11-08,五粮液,129.78102319
2022-11-09,五粮液,127.9419674
2022-11-10,五粮液,128.25874256
2022-11-11,五粮液,132.00724862
2022-11-14,五粮液,132.2536293
2022-11-15,五粮液,135.64136365
2022-11-16,五粮液,135.69415951
2022-11-17,五粮液,134.2774706
2022-11-18,五粮液,135.16620091
2022-11-21,五粮液,131.04812383
2022-11-22,五粮液,132.19203413
2022-11-23,五粮液,131.78726587
2022-11-24,五粮液,130.06260111
2022-11-25,五粮液,129.68423078
2022-11-28,五粮液,129.92181215
2022-11-29,五粮液,136.43330155
2022-11-30,五粮液,138.02597666
2022-12-01,五粮液,144.82784329
2022-12-02,五粮液,143.48154886
2022-12-05,五粮液,148.27717281
2022-12-06,五粮液,154.3398974
2022-12-07,五粮液,152.82641608
2022-12-08,五粮液,153.77674156
2022-12-09,五粮液,161.26495437
2022-12-12,五粮液,156.93569385
2022-12-13,五粮液,157.92121657
2022-12-14,五粮液,161.97769848
2022-12-15,五粮液,160.11224476
2022-12-16,五粮液,160.60500612
2022-12-19,五粮液,158.34358345
2022-12-20,五粮液,151.79689681
2022-12-21,五粮液,153.53916019
2022-12-22,五粮液,157.9476145
2022-12-23,五粮液,158.64275999
2022-12-26,五粮液,157.1556766
2022-12-27,五粮液,159.31150755
2022-12-28,五粮液,158.54596758
2022-12-29,五粮液,157.28766625
2022-12-30,五粮液,158.99473239
2023-01-03,五粮液,156.8037042
2023-01-04,五粮液,157.17327522
2023-01-05,五粮液,166.306959
2023-01-06,五粮液,167.59165826
2023-01-09,五粮液,172.36088428
2023-01-10,五粮液,171.79772844
2023-01-11,五粮液,170.7946071
2023-01-12,五粮液,170.16985609
2023-01-13,五粮液,174.73669798
2023-01-16,五粮液,181.72335012
2023-01-17,五粮液,178.50280266
2023-01-18,五粮液,181.0897998
2023-01-19,五粮液,180.6498343
2023-01-20,五粮液,183.65919832
2023-01-30,五粮液,191.4729856
2023-01-31,五粮液,183.905579
2023-02-01,五粮液,184.83830586
2023-02-02,五粮液,186.99413681
2023-02-03,五粮液,184.78551
2023-02-06,五粮液,177.4820827
2023-02-07,五粮液,178.77558127
2023-02-08,五粮液,175.59023105
2023-02-09,五粮液,182.48889009
2023-02-10,五粮液,180.1218757
2023-02-13,五粮液,186.8973444
2023-02-14,五粮液,184.11676244
2023-02-15,五粮液,185.665441
2023-02-16,五粮液,185.48065549
2023-02-17,五粮液,183.15763765
2023-02-20,五粮液,187.38130645
2023-02-21,五粮液,184.85590448
2023-02-22,五粮液,182.5856825
2023-02-23,五粮液,180.4738481
2023-02-24,五粮液,176.9541241
2023-02-27,五粮液,180.21866811
2023-02-28,五粮液,179.87549502
2023-03-01,五粮液,182.48009078
2023-03-02,五粮液,181.47696944
2023-03-03,五粮液,181.05460256
2023-03-06,五粮液,180.01628398
2023-03-07,五粮液,176.38216895
2023-03-08,五粮液,175.3702483
2023-03-09,五粮液,174.226338
2023-03-10,五粮液,171.79772844
2023-03-13,五粮液,174.7542966
2023-03-14,五粮液,171.83292568
2023-03-15,五粮液,169.22832992
2023-03-16,五粮液,168.2428072
2023-03-17,五粮液,165.8669935
2023-03-20,五粮液,163.5791729
2023-03-21,五粮液,169.15793544
2023-03-22,五粮液,168.74436787
2023-03-23,五粮液,171.21697398
2023-03-24,五粮液,169.84428162
2023-03-27,五粮液,167.54766171
2023-03-28,五粮液,169.3867175
2023-03-29,五粮液,171.83292568
2023-03-30,五粮液,174.56951109
2023-03-31,五粮液,173.346407
2023-04-03,五粮液,171.75373189
2023-04-04,五粮液,172.59846565
2023-04-06,五粮液,167.66205274
2023-04-07,五粮液,166.35975486
2023-04-10,五粮液,162.47925915
2023-04-11,五粮液,158.85394343
2023-04-12,五粮液,154.70946842
2023-04-13,五粮液,156.52212628
2023-04-14,五粮液,154.50708429
2023-04-17,五粮液,156.78610558
2023-04-18,五粮液,156.90929592
2023-04-19,五粮液,155.12303599
2023-04-20,五粮液,152.6680285
2023-04-21,五粮液,151.348132
2023-04-24,五粮液,147.828408
2023-04-25,五粮液,149.4122838
2023-04-26,五粮液,148.36516591
2023-04-27,五粮液,148.85792727
2023-04-28,五粮液,148.708339
2023-05-04,五粮液,148.66434245
2023-05-05,五粮液,152.85281401
2023-05-08,五粮液,150.8201734
2023-05-09,五粮液,153.78554087
2023-05-10,五粮液,152.50964092
2023-05-11,五粮液,151.84969267
2023-05-12,五粮液,149.03391347
2023-05-15,五粮液,151.73530164
2023-05-16,五粮液,150.01943619
2023-05-17,五粮液,149.00751554
2023-05-18,五粮液,148.40916246
2023-05-19,五粮液,150.2922148
2023-05-22,五粮液,156.28454491
2023-05-23,五粮液,153.107994
2023-05-24,五粮液,149.89624585
2023-05-25,五粮液,148.0043942
2023-05-26,五粮液,149.6762631
2023-05-29,五粮液,148.05719006
2023-05-30,五粮液,145.33820327
2023-05-31,五粮液,141.82727858
2023-06-01,五粮液,143.71033092
2023-06-02,五粮液,147.7404149
2023-06-05,五粮液,145.3646012
2023-06-06,五粮液,145.73417222
2023-06-07,五粮液,144.308684
2023-06-08,五粮液,145.03022742
2023-06-09,五粮液,144.82784329
2023-06-12,五粮液,149.94904171
2023-06-13,五粮液,152.29845748
2023-06-14,五粮液,156.34614008
2023-06-15,五粮液,160.147442
2023-06-16,五粮液,161.97769848
2023-06-19,五粮液,156.22294974
2023-06-20,五粮液,153.11679331
2023-06-21,五粮液,150.8201734
2023-06-26,五粮液,146.64930046
2023-06-27,五粮液,149.56630812
2023-06-28,五粮液,150.06150117
2023-06-29,五粮液,147.48649731
2023-06-30,五粮液,147.27041307
2023-07-03,五粮液,150.68274336
2023-07-04,五粮液,151.45704522
2023-07-05,五粮液,148.90004838
2023-07-06,五粮液,147.9276693
2023-07-07,五粮液,147.35144466
2023-07-10,五粮液,148.1977746
2023-07-11,五粮液,148.68396414
2023-07-12,五粮液,148.97207646
2023-07-13,五粮液,155.44560015
2023-07-14,五粮液,154.85136849
2023-07-17,五粮液,152.75355066
2023-07-18,五粮液,151.6191084
2023-07-19,五粮液,151.54708032
2023-07-20,五粮液,151.76316456
2023-07-21,五粮液,154.20311577
2023-07-24,五粮液,152.48344536
2023-07-25,五粮液,161.6130045
2023-07-26,五粮液,160.0824078
2023-07-27,五粮液,160.67663946
2023-07-28,五粮液,163.12559418
2023-07-31,五粮液,162.963531
2023-08-01,五粮液,161.95513788
2023-08-02,五粮液,160.24447098
2023-08-03,五粮液,160.8026886
2023-08-04,五粮液,161.41492728
2023-08-07,五粮液,159.64123581
2023-08-08,五粮液,159.25408488
2023-08-09,五粮液,159.52419018
2023-08-10,五粮液,158.74088481
2023-08-11,五粮液,155.18449836
2023-08-14,五粮液,151.81718562
2023-08-15,五粮液,149.9084415
2023-08-16,五粮液,150.0885117
2023-08-17,五粮液,151.65512244
2023-08-18,五粮液,147.23439903
2023-08-21,五粮液,145.82985147
2023-08-22,五粮液,145.99191465
2023-08-23,五粮液,144.06516351
2023-08-24,五粮液,146.09095326
2023-08-25,五粮液,145.45170405
2023-08-28,五粮液,141.79627899
2023-08-29,五粮液,143.5159494
2023-08-30,五粮液,142.09339482
2023-08-31,五粮液,140.37372441
2023-09-01,五粮液,143.82206874
2023-09-04,五粮液,151.19594343
2023-09-05,五粮液,149.20616772
2023-09-06,五粮液,149.17915719
2023-09-07,五粮液,146.8472481
2023-09-08,五粮液,145.78483392
2023-09-11,五粮液,147.97268685
2023-09-12,五粮液,146.73920598
2023-09-13,五粮液,147.34244115
2023-09-14,五粮液,145.856862
2023-09-15,五粮液,143.79505821
2023-09-18,五粮液,146.5771428
2023-09-19,五粮液,144.87547941
2023-09-20,五粮液,143.91210384
2023-09-21,五粮液,141.94933866
2023-09-22,五粮液,143.98413192
2023-09-25,五粮液,143.0657739
2023-09-26,五粮液,141.03998415
2023-09-27,五粮液,140.98596309
2023-09-28,五粮液,140.5447911
2023-10-09,五粮液,138.89714877
2023-10-10,五粮液,138.12284691
2023-10-11,五粮液,138.3839487
2023-10-12,五粮液,140.21166123
2023-10-13,五粮液,138.32092413
2023-10-16,五粮液,135.17869914
2023-10-17,五粮液,135.42179391
2023-10-18,五粮液,134.36838324
2023-10-19,五粮液,129.87563175
2023-10-20,五粮液,129.3804387
2023-10-23,五粮液,129.42545625
2023-10-24,五粮液,129.69556155
2023-10-25,五粮液,134.45841834
2023-10-26,五粮液,135.99801855
2023-10-27,五粮液,137.74469949
2023-10-30,五粮液,140.9949666
2023-10-31,五粮液,140.454756
2023-11-01,五粮液,144.05616
2023-11-02,五粮液,142.1654229
2023-11-03,五粮液,143.75904417
2023-11-06,五粮液,143.91210384
2023-11-07,五粮液,143.43491781
2023-11-08,五粮液,142.82267913
2023-11-09,五粮液,142.75065105
2023-11-10,五粮液,141.2650719
2023-11-13,五粮液,139.44636288
2023-11-14,五粮液,140.3647209
2023-11-15,五粮液,141.58019475
2023-11-16,五粮液,140.78788587
2023-11-17,五粮液,139.554405
2023-11-20,五粮液,139.0141944
2023-11-21,五粮液,139.8245103
2023-11-22,五粮液,138.21288201
2023-11-23,五粮液,137.81672757
2023-11-24,五粮液,137.96078373
2023-11-27,五粮液,134.37738675
2023-11-28,五粮液,133.92721125
2023-11-29,五粮液,133.5220533
2023-11-30,五粮液,134.28735165
2023-12-01,五粮液,132.54067071
2023-12-04,五粮液,131.31619335
2023-12-05,五粮液,128.45307717
2023-12-06,五粮液,129.7405791
2023-12-07,五粮液,128.31802452
2023-12-08,五粮液,128.68716843
2023-12-11,五粮液,125.3288592
2023-12-12,五粮液,125.4188943
2023-12-13,五粮液,120.44895678
2023-12-14,五粮液,119.43156015
2023-12-15,五粮液,120.3769287
2023-12-18,五粮液,120.647034
2023-12-19,五粮液,120.04379883
2023-12-20,五粮液,118.96337763
2023-12-21,五粮液,120.7370691
2023-12-22,五粮液,120.12483042
2023-12-25,五粮液,121.14222705
2023-12-26,五粮液,120.93514632
2023-12-27,五粮液,120.49397433
2023-12-28,五粮液,126.1391751
2023-12-29,五粮液,126.32824881
2024-01-02,五粮液,122.447736
2024-01-03,五粮液,121.43934288
2024-01-04,五粮液,119.13444432
2024-01-05,五粮液,118.16206524
2024-01-08,五粮液,115.3349631
2024-01-09,五粮液,115.07386131
2024-01-10,五粮液,115.9652088
2024-01-11,五粮液,116.70349662
2024-01-12,五粮液,115.92019125
2024-01-15,五粮液,115.85716668
2024-01-16,五粮液,115.61407191
2024-01-17,五粮液,112.66992414
2024-01-18,五粮液,115.1548929
2024-01-19,五粮液,116.04624039
2024-01-22,五粮液,114.344577
2024-01-23,五粮液,114.68671038
2024-01-24,五粮液,115.28994555
2024-01-25,五粮液,118.04501961
2024-01-26,五粮液,117.945981
2024-01-29,五粮液,118.64825478
2024-01-30,五粮液,114.98382621
2024-01-31,五粮液,113.7143313
2024-02-01,五粮液,113.8944015
2024-02-02,五粮液,111.48146082
2024-02-05,五粮液,113.95742607
2024-02-06,五粮液,119.73767949
2024-02-07,五粮液,120.52998837
2024-02-08,五粮液,120.27789009
2024-02-19,五粮液,122.58278865
2024-02-20,五粮液,120.98916738
2024-02-21,五粮液,126.96749802
2024-02-22,五粮液,127.0395261
2024-02-23,五粮液,127.58874021
2024-02-26,五粮液,125.83305576
2024-02-27,五粮液,125.83305576
2024-02-28,五粮液,125.62597503
2024-02-29,五粮液,128.07492975
2024-03-01,五粮液,128.38104909
2024-03-04,五粮液,126.34625583
2024-03-05,五粮液,127.48069809
2024-03-06,五粮液,125.20281006
2024-03-07,五粮液,124.47352575
2024-03-08,五粮液,124.62658542
2024-03-11,五粮液,127.09354716
2024-03-12,五粮液,133.53105681
2024-03-13,五粮液,133.03586376
2024-03-14,五粮液,134.65649556
2024-03-15,五粮液,137.29452399
2024-03-18,五粮液,138.2038785
2024-03-19,五粮液,141.68823687
2024-03-20,五粮液,141.31008945
2024-03-21,五粮液,141.00397011
2024-03-22,五粮液,138.14085393
2024-03-25,五粮液,136.60125372
2024-03-26,五粮液,139.75248222
2024-03-27,五粮液,137.44758366
2024-03-28,五粮液,137.8437381
2024-03-29,五粮液,138.21288201
2024-04-01,五粮液,141.60720528
2024-04-02,五粮液,140.0045805
2024-04-03,五粮液,139.1942646
2024-04-08,五粮液,132.61269879
2024-04-09,五粮液,131.88341448
2024-04-10,五粮液,128.85823512
2024-04-11,五粮液,128.15596134
2024-04-12,五粮液,126.49031199
2024-04-15,五粮液,132.63970932
2024-04-16,五粮液,130.52388447
2024-04-17,五粮液,130.8210003
2024-04-18,五粮液,130.53288798
2024-04-19,五粮液,128.6601579
2024-04-22,五粮液,130.15474056
2024-04-23,五粮液,132.37860753
2024-04-24,五粮液,134.13429198
2024-04-25,五粮液,134.13429198
2024-04-26,五粮液,137.07843975
2024-04-29,五粮液,136.62826425
2024-04-30,五粮液,135.43980093
2024-05-06,五粮液,139.56340851
2024-05-07,五粮液,140.40073494
2024-05-08,五粮液,139.554405
2024-05-09,五粮液,139.41034884
2024-05-10,五粮液,139.04120493
2024-05-13,五粮液,136.0430361
2024-05-14,五粮液,136.25912034
2024-05-15,五粮液,136.28613087
2024-05-16,五粮液,138.69907155
2024-05-17,五粮液,140.82389991
2024-05-20,五粮液,141.6252123
2024-05-21,五粮液,140.94094554
2024-05-22,五粮液,139.66244712
2024-05-23,五粮液,138.2939136
2024-05-24,五粮液,136.08805365
2024-05-27,五粮液,136.47520458
2024-05-28,五粮液,135.07966053
2024-05-29,五粮液,134.34137271
2024-05-30,五粮液,131.68533726
2024-05-31,五粮液,132.0814917
2024-06-03,五粮液,131.43323898
2024-06-04,五粮液,133.05387078
2024-06-05,五粮液,131.23516176
2024-06-06,五粮液,130.4608599
2024-06-07,五粮液,128.15596134
2024-06-11,五粮液,124.68060648
2024-06-12,五粮液,124.1584029
2024-06-13,五粮液,121.15123056
2024-06-14,五粮液,122.15962368
2024-06-17,五粮液,122.20464123
2024-06-18,五粮液,120.54799539
2024-06-19,五粮液,120.84511122
2024-06-20,五粮液,119.0264022
2024-06-21,五粮液,117.2257002
2024-06-24,五粮液,117.97299153
2024-06-25,五粮液,118.40516001
2024-06-26,五粮液,118.2160863
2024-06-27,五粮液,116.73050715
2024-06-28,五粮液,115.28094204
2024-07-01,五粮液,115.5150333
2024-07-02,五粮液,118.45017756
2024-07-03,五粮液,117.945981
2024-07-04,五粮液,117.57683709
2024-07-05,五粮液,116.10026145
2024-07-08,五粮液,113.36319441
2024-07-09,五粮液,114.40760157
2024-07-10,五粮液,113.93041554
2024-07-11,五粮液,117.47779848
2024-07-12,五粮液,118.9625528
2024-07-15,五粮液,119.05593
2024-07-16,五粮液,119.03725456
2024-07-17,五粮液,122.10002672
2024-07-18,五粮液,122.4175092
2024-07-19,五粮液,124.58386024
2024-07-22,五粮液,122.52956184
2024-07-23,五粮液,118.4022896
2024-07-24,五粮液,117.71129832
2024-07-25,五粮液,117.44984216
2024-07-26,五粮液,117.8420264
2024-07-29,五粮液,115.8811052
2024-07-30,五粮液,115.12474988
2024-07-31,五粮液,118.45831592
2024-08-01,五粮液,115.787728
2024-08-02,五粮液,115.5075964
2024-08-05,五粮液,117.655272
2024-08-06,五粮液,117.5618948
2024-08-07,五粮液,118.589044
2024-08-08,五粮液,119.8496362
2024-08-09,五粮液,119.59751776
2024-08-12,五粮液,119.25202212
2024-08-13,五粮液,117.2817632
2024-08-14,五粮液,116.09587276
2024-08-15,五粮液,116.6748114
2024-08-16,五粮液,116.73083772
2024-08-19,五粮液,115.7410394
2024-08-20,五粮液,114.9940218
2024-08-21,五粮液,114.1069384
2024-08-22,五粮液,112.97707428
2024-08-23,五粮液,113.08912692
2024-08-26,五粮液,110.29714864
2024-08-27,五粮液,109.9049644
2024-08-28,五粮液,106.450008
2024-08-29,五粮液,110.91343816
2024-08-30,五粮液,114.88196916
2024-09-02,五粮液,111.118868
2024-09-03,五粮液,112.35144704
2024-09-04,五粮液,111.22158292
2024-09-05,五粮液,111.6324426
2024-09-06,五粮液,109.74622316
2024-09-09,五粮液,108.52298184
2024-09-10,五粮液,108.71907396
2024-09-11,五粮液,108.32688972
2024-09-12,五粮液,105.85239392
2024-09-13,五粮液,101.9679024
2024-09-18,五粮液,100.55790668
2024-09-19,五粮液,103.5553148
2024-09-20,五粮液,102.97637616
2024-09-23,五粮液,104.85325788
2024-09-24,五粮液,112.38879792
2024-09-25,五粮液,114.0135612
2024-09-26,五粮液,125.41491732
2024-09-27,五粮液,137.95547528
2024-09-30,五粮液,151.74728772
2024-10-08,五粮液,153.1852966
2024-10-09,五粮液,137.89944896
2024-10-10,五粮液,141.91466856
2024-10-11,五粮液,139.7389798
2024-10-14,五粮液,139.84169472
2024-10-15,五粮液,134.463168
2024-10-16,五粮液,132.2688038
2024-10-17,五粮液,128.8138474
2024-10-18,五粮液,133.529396
2024-10-21,五粮液,133.53873372
2024-10-22,五粮液,135.80779968
2024-10-23,五粮液,138.69315516
2024-10-24,五粮液,136.76024712
2024-10-25,五粮液,138.30097092
2024-10-28,五粮液,143.77287484
2024-10-29,五粮液,140.8128176
2024-10-30,五粮液,138.9452736
2024-10-31,五粮液,137.10574276
2024-11-01,五粮液,138.12355424
2024-11-04,五粮液,138.7585192
2024-11-05,五粮液,142.6803616
2024-11-06,五粮液,141.233015
2024-11-07,五粮液,151.49516928
2024-11-08,五粮液,146.10730484
2024-11-11,五粮液,144.56658104
2024-11-12,五粮液,144.0810196
2024-11-13,五粮液,143.74486168
2024-11-14,五粮液,143.32466428
2024-11-15,五粮液,141.27036588
2024-11-18,五粮液,139.44017276
2024-11-19,五粮液,138.6184534
2024-11-20,五粮液,139.6922912
2024-11-21,五粮液,139.598914
2024-11-22,五粮液,135.29422508
2024-11-25,五粮液,134.2764136
2024-11-26,五粮液,135.2101856
2024-11-27,五粮液,137.3111726
2024-11-28,五粮液,134.463168
2024-11-29,五粮液,137.04971644
2024-12-02,五粮液,137.6379928
2024-12-03,五粮液,137.25514628
2024-12-04,五粮液,136.07859356
2024-12-05,五粮液,135.42495316
2024-12-06,五粮液,136.74157168
2024-12-09,五粮液,136.10660672
2024-12-10,五粮液,139.2254052
2024-12-11,五粮液,139.5055368
2024-12-12,五粮液,141.76526504
2024-12-13,五粮液,138.23560688
2024-12-16,五粮液,135.01409348
2024-12-17,五粮液,135.29422508
2024-12-18,五粮液,135.5836944
2024-12-19,五粮液,134.0429706
2024-12-20,五粮液,133.72548812
2024-12-23,五粮液,133.0158214
2024-12-24,五粮液,133.97760656
2024-12-25,五粮液,133.60409776
2024-12-26,五粮液,133.05317228
2024-12-27,五粮液,133.08118544
2024-12-30,五粮液,131.85794412
2024-12-31,五粮液,130.76543088
2025-01-02,五粮液,127.91742628
2025-01-03,五粮液,126.4327288
2025-01-06,五粮液,122.16539076
2025-01-07,五粮液,122.1840662
2025-01-08,五粮液,121.1102284
2025-01-09,五粮液,121.93194776
2025-01-10,五粮液,120.0830792
2025-01-13,五粮液,120.6433424
2025-01-14,五粮液,124.21035144
2025-01-15,五粮液,123.97690844
2025-01-16,五粮液,122.77234256
2025-01-17,五粮液,123.5380356
2025-01-20,五粮液,125.4055796
2025-01-21,五粮液,124.55584708
2025-01-22,五粮液,121.7171802
2025-01-23,五粮液,122.55546355
2025-01-24,五粮液,121.66952044
2025-01-27,五粮液,121.1741544
2025-02-05,五粮液,119.08790127
2025-02-06,五粮液,119.9357393
2025-02-07,五粮液,121.58378401
2025-02-10,五粮液,121.48852131
2025-02-11,五粮液,120.27868502
2025-02-12,五粮液,121.6504679
2025-02-13,五粮液,125.27997677
2025-02-14,五粮液,125.01324121
2025-02-17,五粮液,125.31808185
2025-02-18,五粮液,124.0320354
2025-02-19,五粮液,124.89892597
2025-02-20,五粮液,124.3178235
2025-02-21,五粮液,124.90845224
2025-02-24,五粮液,125.6515013
2025-02-25,五粮液,122.65072625
2025-02-26,五粮液,123.6509846
2025-02-27,五粮液,126.46123425
2025-02-28,五粮液,125.34666066
2025-03-03,五粮液,124.64171668
2025-03-04,五粮液,123.60335325
2025-03-05,五粮液,122.51735847
2025-03-06,五粮液,125.44192336
2025-03-07,五粮液,128.4141196
2025-03-10,五粮液,126.40407663
2025-03-11,五粮液,128.7951704
2025-03-12,五粮液,126.67081219
2025-03-13,五粮液,126.11828853
2025-03-14,五粮液,134.1298816
2025-03-17,五粮液,133.21535968
2025-03-18,五粮液,132.93909785
2025-03-19,五粮液,132.33894284
2025-03-20,五粮液,129.54774573
2025-03-21,五粮液,128.2235942
2025-03-24,五粮液,127.94733237
2025-03-25,五粮液,127.23286212
2025-03-26,五粮液,127.03281045
2025-03-27,五粮液,127.5567553
2025-03-28,五粮液,126.91849521
2025-03-31,五粮液,125.12755645
2025-04-01,五粮液,125.54671233
2025-04-02,五粮液,124.93703105
2025-04-03,五粮液,125.746764
2025-04-07,五粮液,120.77405106
2025-04-08,五粮液,124.56550652
2025-04-09,五粮液,125.98492075
2025-04-10,五粮液,126.84228505
2025-04-11,五粮液,125.3657132
2025-04-14,五粮液,124.83224208
2025-04-15,五粮液,125.12755645
2025-04-16,五粮液,126.0325521
2025-04-17,五粮液,126.25165631
2025-04-18,五粮液,125.50860725
2025-04-21,五粮液,124.16540318
2025-04-22,五粮液,123.9367727
2025-04-23,五粮液,123.81293119
2025-04-24,五粮液,122.94604062
2025-04-25,五粮液,122.93651435
2025-04-28,五粮液,124.65124295
2025-04-29,五粮液,123.41282785
2025-04-30,五粮液,122.6030949
2025-05-06,五粮液,123.35567023
2025-05-07,五粮液,123.83198373
2025-05-08,五粮液,125.5562386
2025-05-09,五粮液,125.34666066
2025-05-12,五粮液,126.67081219
2025-05-13,五粮液,126.68986473
2025-05-14,五粮液,128.85232802
2025-05-15,五粮液,127.33765109
2025-05-16,五粮液,124.87034716
2025-05-19,五粮液,123.1746711
2025-05-20,五粮液,123.01272451
2025-05-21,五粮液,123.13656602
2025-05-22,五粮液,122.97461943
2025-05-23,五粮液,122.07915005
2025-05-26,五粮液,120.42157907
2025-05-27,五粮液,120.18342232
2025-05-28,五粮液,120.90741884
2025-05-29,五粮液,121.28846964
2025-05-30,五粮液,120.45015788
2025-06-03,五粮液,118.77353436
2025-06-04,五粮液,118.64969285
2025-06-05,五粮液,119.10695381
2025-06-06,五粮液,119.16411143
2025-06-09,五粮液,119.04026992
2025-06-10,五粮液,118.49727253
2025-06-11,五粮液,118.7925869
2025-06-12,五粮液,116.6968075
2025-06-13,五粮液,113.47692824
2025-06-16,五粮液,112.66719529
2025-06-17,五粮液,112.13372417
2025-06-18,五粮液,112.72435291
2025-06-19,五粮液,111.72409456
2025-06-20,五粮液,113.89608412
2025-06-23,五粮液,112.67672156
2025-06-24,五粮液,114.07708325
2025-06-25,五粮液,114.48671286
2025-06-26,五粮液,114.05803071
2025-06-27,五粮液,113.53408586
2025-06-30,五粮液,113.2673503
2025-07-01,五粮液,113.01014101
2025-07-02,五粮液,113.53408586
2025-07-03,五粮液,113.95324174
2025-07-04,五粮液,114.68676453
2025-07-07,五粮液,114.22950357
2025-07-08,五粮液,115.05828906
2025-07-09,五粮液,115.8394432
2025-07-10,五粮液,116.77301766
2025-07-11,五粮液,118.4115361
2025-07-14,五粮液,119.46895207
2025-07-15,五粮液,119.078375
2025-07-16,五粮液,119.34511056
2025-07-17,五粮液,119.85952914
2025-07-18,五粮液,120.96388122
2025-07-21,五粮液,119.77163744
2025-07-22,五粮液,122.67406697
2025-07-23,五粮液,122.3515748
2025-07-24,五粮液,122.69361195
2025-07-25,五粮液,120.72934146
2025-07-28,五粮液,121.23751094
2025-07-29,五粮液,120.70979648
2025-07-30,五粮液,121.68704548
2025-07-31,五粮液,118.39371635
2025-08-01,五粮液,118.247129
2025-08-04,五粮液,118.16894908
2025-08-05,五粮液,119.17551555
2025-08-06,五粮液,119.38073784
2025-08-07,五粮液,119.76186495
2025-08-08,五粮液,119.43937278
2025-08-11,五粮液,121.12024106
2025-08-12,五粮液,120.38730431
2025-08-13,五粮液,120.38730431
2025-08-14,五粮液,120.04526716
2025-08-15,五粮液,120.2993519
