code,name,date,open,high,low,close,volume,amount,daily_return
1,上证综指,2021-04-16,3407.188,3432.6286,3394.1344,3426.6178,25857967200,295951094704.6,0.8128979585832585
1,上证综指,2021-04-19,3427.548,3479.0099,3414.3564,3477.5485,30273581900,368472467524.5,1.4863256707532413
1,上证综指,2021-04-20,3467.1481,3494.2983,3463.4637,3472.9427,28530008200,358982768197.6,-0.13244387533343227
1,上证综指,2021-04-21,3456.2991,3481.2511,3450.1113,3472.9298,25377785900,323914146231.9,-0.00037144292649449184
1,上证综指,2021-04-22,3482.8328,3485.3585,3456.3156,3465.1138,25111451000,317081034873.3,-0.22505493776464602
1,上证综指,2021-04-23,3462.0858,3482.3587,3456.3329,3474.166,24936043300,323015935279.5,0.2612381734764302
1,上证综指,2021-04-26,3484.1072,3497.1208,3438.5724,3441.1658,27697077100,388161675553.7,-0.9498740129285643
1,上证综指,2021-04-27,3440.0911,3443.8538,3417.2647,3442.6111,25303239300,327046020017.7,0.04200030117700315
1,上证综指,2021-04-28,3432.1612,3457.0683,3423.325,3457.0683,24738112000,349669207298.3,0.41994868371857397
1,上证综指,2021-04-29,3458.0819,3478.2278,3447.5878,3474.9011,27663138700,371611589910.9,0.5158359179655347
1,上证综指,2021-04-30,3468.3022,3469.0872,3426.9023,3446.8564,31266035400,401442334677.1,-0.8070646960283256
1,上证综指,2021-05-06,3446.0743,3471.2396,3426.8487,3441.2826,31042419200,400525169566.4,-0.161706765619829
1,上证综指,2021-05-07,3446.407,3457.8924,3416.7755,3418.8741,35378538900,411078841642.7,-0.6511670968260552
1,上证综指,2021-05-10,3423.5896,3429.7359,3401.9346,3427.9909,37417088400,399717549009.4,0.26666088698614754
1,上证综指,2021-05-11,3406.598,3448.0959,3384.6966,3441.8454,35093411200,390326273819.7,0.40415801570536924
1,上证综指,2021-05-12,3429.7544,3466.3708,3428.3944,3462.7513,31144454700,343860406432.6,0.6074038072715116
1,上证综指,2021-05-13,3432.138,3448.0169,3418.3846,3429.5361,31932532700,356376917818.6,-0.9592141370360685
1,上证综指,2021-05-14,3436.0919,3490.6437,3422.5649,3490.3762,33698230900,411116942849.1,1.7740037785285434
1,上证综指,2021-05-17,3490.4091,3530.5055,3490.1438,3517.6158,32213596900,424476783398.0,0.7804201736191008
1,上证综指,2021-05-18,3520.6488,3529.0144,3510.862,3529.0144,27130855800,336028774653.5,0.32404334776980903
1,上证综指,2021-05-19,3521.1097,3521.1097,3503.8151,3510.9647,27832111700,349973152293.4,-0.5114657508906717
1,上证综指,2021-05-20,3500.8773,3517.7399,3486.0662,3506.9444,32600933300,390355321486.4,-0.11450699005889353
1,上证综指,2021-05-21,3510.8353,3518.3769,3479.6744,3486.5569,28382628500,356025931292.5,-0.5813465420210218
1,上证综指,2021-05-24,3486.2711,3498.3037,3469.8746,3497.2821,28950924200,367181627934.0,0.3076158028569642
1,上证综指,2021-05-25,3502.539,3584.5774,3502.4429,3581.3418,34124112700,472213531433.2,2.4035721911023433
1,上证综指,2021-05-26,3586.8388,3603.4881,3585.3695,3593.357,34198028800,455831256660.6,0.3354943669436894
1,上证综指,2021-05-27,3585.7337,3626.3584,3579.2601,3608.8507,30955148600,429004239270.6,0.4311761954072457
1,上证综指,2021-05-28,3610.7668,3622.1801,3582.358,3600.7844,34920883000,452445031965.2,-0.22351437259513496
1,上证综指,2021-05-31,3600.0702,3615.6568,3580.6524,3615.4773,33152377000,449694380975.5,0.40804720215961154
1,上证综指,2021-06-01,3608.5978,3626.0737,3581.9115,3624.7138,35281141300,471663104796.7,0.25547111027359737
1,上证综指,2021-06-02,3626.3283,3629.2896,3584.5955,3597.1379,34855842000,454678066375.6,-0.7607745472207994
1,上证综指,2021-06-03,3595.4215,3618.5067,3584.2054,3584.2121,35423303100,443506527329.2,-0.359335681848616
1,上证综指,2021-06-04,3565.4716,3618.8001,3561.8907,3591.8447,33089303800,435280519932.9,0.21295056729482287
1,上证综指,2021-06-07,3597.1413,3600.3759,3581.8988,3599.541,30371867700,432219952222.2,0.21427151346493645
1,上证综指,2021-06-08,3598.7527,3621.5227,3563.2503,3580.1063,30449147000,443161808007.8,-0.539921617784056
1,上证综指,2021-06-09,3576.8015,3598.7082,3572.6364,3591.3965,29832329600,403236322753.9,0.31535935120139413
1,上证综指,2021-06-10,3587.5282,3624.3433,3584.1332,3610.859,31817480800,442117285383.9,0.5419201138053165
1,上证综指,2021-06-11,3614.1134,3614.4038,3587.1491,3589.7481,36055497000,495372693064.5,-0.5846503560510197
1,上证综指,2021-06-15,3587.4658,3592.9465,3547.187,3556.559,34916856600,444719204218.3,-0.9245523383660137
1,上证综指,2021-06-16,3556.7139,3561.0921,3513.5592,3518.3292,31259730600,410609314681.0,-1.0749097653096729
1,上证综指,2021-06-17,3508.317,3534.1976,3507.3535,3525.6042,27722991800,388761041679.4,0.20677428365714068
1,上证综指,2021-06-18,3520.4966,3535.6221,3503.1833,3525.0968,29670858500,446297401403.1,-0.01439185941519705
1,上证综指,2021-06-21,3515.5006,3540.2959,3504.0075,3529.1826,28089827700,426562789148.1,0.11590603696329804
1,上证综指,2021-06-22,3539.7876,3560.1946,3536.812,3557.412,30753639900,437092259173.4,0.7998849365289162
1,上证综指,2021-06-23,3559.3988,3577.4661,3549.8482,3566.2199,31070951800,470347635637.0,0.2475929130502763
1,上证综指,2021-06-24,3568.5758,3570.4874,3548.8161,3566.6539,33544075400,461273595569.7,0.012169748702262062
1,上证综指,2021-06-25,3567.3772,3614.2981,3564.5199,3607.5618,34608783200,483898970868.6,1.1469545727439412
1,上证综指,2021-06-28,3612.2469,3614.3574,3594.2174,3606.3722,32127497400,456029594401.3,-0.03297518007869815
1,上证综指,2021-06-29,3601.6772,3601.8265,3570.5253,3573.1779,30607117800,440898705225.1,-0.9204346683905684
1,上证综指,2021-06-30,3572.6236,3594.1185,3569.501,3591.197,26816281800,414698378933.5,0.5042877937871504
1,上证综指,2021-07-01,3600.5464,3607.7049,3573.9374,3588.7816,29188319200,450639036987.4,-0.06725891116527993
1,上证综指,2021-07-02,3569.8919,3569.8919,3514.3386,3518.7595,29194554800,452263194296.0,-1.9511385145309368
1,上证综指,2021-07-05,3516.9228,3534.3222,3510.5781,3534.3222,28809483700,445431942146.6,0.44227802440035546
1,上证综指,2021-07-06,3533.1304,3538.347,3496.9276,3530.2589,31407021100,492886901185.7,-0.11496688106138464
1,上证综指,2021-07-07,3508.5901,3557.879,3504.4723,3553.7155,31883918900,457607653225.2,0.6644441856658245
1,上证综指,2021-07-08,3557.2177,3558.6772,3521.0579,3525.5039,35087785700,526858672969.7,-0.7938620860336032
1,上证综指,2021-07-09,3512.2334,3529.3098,3485.0543,3524.0881,34988431700,493020839328.1,-0.04015879829264435
1,上证综指,2021-07-12,3545.1977,3565.0321,3527.3927,3547.8362,40363955800,564759282705.9,0.6738792937668103
1,上证综指,2021-07-13,3547.5897,3567.4813,3542.8154,3566.5225,36241671100,511917230695.4,0.5266956800316747
1,上证综指,2021-07-14,3560.8281,3560.8281,3525.4938,3528.5011,37222172200,507716415421.5,-1.0660636516382604
1,上证综指,2021-07-15,3519.063,3565.9347,3514.258,3564.5902,36325916400,507481841307.9,1.02278840156802
1,上证综指,2021-07-16,3559.526,3565.9992,3537.7288,3539.3038,36601477900,518640630071.4,-0.7093774762664151
1,上证综指,2021-07-19,3530.4932,3544.8793,3506.3423,3539.1225,33676094600,486952459447.0,-0.005122476346908211
1,上证综指,2021-07-20,3515.0718,3538.6361,3509.1916,3536.7905,29378059400,422649888643.3,-0.06589203962281687
1,上证综指,2021-07-21,3543.0534,3569.0898,3543.0534,3562.6611,33897874800,517239989150.0,0.7314710893958631
1,上证综指,2021-07-22,3563.6608,3576.4732,3558.2933,3574.7344,38106705400,566769499164.9,0.3388843244169326
1,上证综指,2021-07-23,3571.7152,3571.8541,3541.5101,3550.3964,44642124600,604195152712.6,-0.680833798449465
1,上证综指,2021-07-26,3538.0143,3538.0143,3424.7424,3467.4409,44288220300,639061193803.4,-2.3365137481550002
1,上证综指,2021-07-27,3467.4473,3483.8738,3380.2763,3381.1833,46907544300,702741087489.6,-2.487644418106738
1,上证综指,2021-07-28,3355.8189,3385.536,3312.7206,3361.5895,39582541900,564697720125.2,-0.5794953500450561
1,上证综指,2021-07-29,3403.8383,3416.6071,3382.571,3411.724,34456942800,539748855382.9,1.4913926878936223
1,上证综指,2021-07-30,3398.196,3404.8813,3370.4506,3397.3574,38144095600,568820969728.0,-0.4210950240992606
1,上证综指,2021-08-02,3385.6902,3464.2914,3367.643,3464.2854,43292787100,657885783920.1,1.9700017431195205
1,上证综指,2021-08-03,3446.7841,3470.6571,3435.4619,3447.9914,40069808100,603419198485.3,-0.47034231071148014
1,上证综指,2021-08-04,3442.9368,3477.5972,3440.7835,3477.2186,34874421800,546820755983.3,0.8476587267590041
1,上证综指,2021-08-05,3461.7185,3486.1572,3449.3885,3466.5491,34843692200,540401110891.4,-0.3068400703941876
1,上证综指,2021-08-06,3465.4842,3466.3904,3436.9317,3458.2277,33682440000,516406643135.9,-0.24004852549183164
1,上证综指,2021-08-09,3441.7502,3502.841,3438.703,3494.6348,34991009400,539498929566.9,1.0527675780284795
1,上证综指,2021-08-10,3488.6642,3529.9309,3477.0641,3529.9309,34511299200,553440311801.5,1.0100082560844381
1,上证综指,2021-08-11,3527.1093,3544.0941,3524.0444,3532.6213,38378355400,541942732599.5,0.07621678939946364
1,上证综指,2021-08-12,3522.7238,3538.396,3513.4457,3524.7374,38107459300,538163449854.1,-0.22317421909899826
1,上证综指,2021-08-13,3514.4671,3540.0799,3500.7995,3516.2989,37818728200,532907854295.3,-0.2394079059620191
1,上证综指,2021-08-16,3514.3445,3537.85,3510.8976,3517.3447,39109972100,535458941417.3,0.02974149893799627
1,上证综指,2021-08-17,3512.109,3531.7249,3438.1233,3446.976,42288580400,570430624019.0,-2.0006199562982885
1,上证综指,2021-08-18,3442.3472,3487.4364,3437.6908,3485.2859,38920375600,535463068065.5,1.111406055626718
1,上证综指,2021-08-19,3475.298,3480.4598,3446.0146,3465.5546,38238303100,537926524371.7,-0.5661314614103796
1,上证综指,2021-08-20,3442.5062,3453.1531,3394.9723,3427.3338,39113691800,552667602551.7,-1.102876867096536
1,上证综指,2021-08-23,3436.7963,3481.2543,3436.6706,3477.1321,38472744000,564308155513.8,1.4529749042827333
1,上证综指,2021-08-24,3482.2658,3522.6973,3481.1409,3514.471,43023646300,616084137941.8,1.0738418595025445
1,上证综指,2021-08-25,3517.9151,3540.3948,3510.0664,3540.3837,45004701900,598611868655.4,0.7373143781809421
1,上证综指,2021-08-26,3537.3139,3537.3155,3499.4529,3501.6643,50290314700,622393475972.1,-1.0936498210631806
1,上证综指,2021-08-27,3494.4176,3530.1927,3493.375,3522.1567,45534590600,595518692637.8,0.5852188629275501
1,上证综指,2021-08-30,3535.0727,3539.494,3512.9929,3528.1512,51278571600,699116242830.1,0.17019401777325083
1,上证综指,2021-08-31,3519.0245,3543.9402,3496.3891,3543.9402,52420505600,703504818921.0,0.447514834398266
1,上证综指,2021-09-01,3543.8663,3582.3236,3514.6744,3567.1008,66727630500,842528984364.2,0.6535268286976148
1,上证综指,2021-09-02,3559.9025,3597.3656,3557.6769,3597.0426,57268403900,691113292774.5,0.8393875496874204
1,上证综指,2021-09-03,3602.7421,3613.948,3569.3989,3581.7344,61453235300,743840780596.8,-0.4255773896033488
1,上证综指,2021-09-06,3580.1413,3626.2865,3580.1413,3621.8593,52171327600,654085732918.6,1.120264528827164
1,上证综指,2021-09-07,3621.7099,3681.9254,3615.1444,3676.5866,54772187500,658867924825.1,1.511027775154039
1,上证综指,2021-09-08,3673.4023,3695.3204,3660.9998,3675.1865,58643619300,674348482657.3,-0.03808151833007978
1,上证综指,2021-09-09,3666.8246,3693.4499,3662.1633,3693.1296,60481033000,679465424376.3,0.4882228425686863
1,上证综指,2021-09-10,3691.1856,3722.8732,3681.6415,3703.1103,63520043300,759084638082.2,0.27025046724598045
1,上证综指,2021-09-13,3699.2534,3716.8315,3692.8157,3715.3723,55748401900,696192354652.1,0.33112705284528143
1,上证综指,2021-09-14,3709.6336,3723.8451,3655.6341,3662.6015,56495238600,693778088251.5,-1.420336799087396
1,上证综指,2021-09-15,3651.1583,3677.5265,3638.3225,3656.2232,47497000100,604231544087.7,-0.17414670965433254
1,上证综指,2021-09-16,3664.841,3677.9198,3606.7276,3607.0922,54674147400,673955340424.8,-1.3437636958268828
1,上证综指,2021-09-17,3595.2715,3620.9575,3569.2707,3613.9663,51685021000,628834394261.2,0.19057178521801887
1,上证综指,2021-09-22,3563.2074,3629.4539,3560.5033,3628.4897,47229605300,559874729606.3,0.40186871692744486
1,上证综指,2021-09-23,3651.2661,3670.9542,3632.2822,3642.2204,53499548600,633218929071.3,0.3784136413560679
1,上证综指,2021-09-24,3637.8677,3651.4294,3607.7919,3613.0673,50730477200,606788609082.6,-0.8004210837982195
1,上证综指,2021-09-27,3625.9597,3640.8077,3559.9154,3582.8307,51080279500,640673648233.4,-0.8368678878469926
1,上证综指,2021-09-28,3577.8859,3610.917,3568.8189,3602.2184,44416880700,500081996059.9,0.5411279969215421
1,上证综指,2021-09-29,3573.5178,3573.5178,3518.0477,3536.2944,45251115100,511106926314.6,-1.830094477336519
1,上证综指,2021-09-30,3541.9283,3572.4259,3541.9283,3568.1668,39562962600,445734703143.3,0.9012937384398789
1,上证综指,2021-10-08,3609.0874,3612.5539,3571.7338,3592.1666,40716114800,492964826434.7,0.6726086908269036
1,上证综指,2021-10-11,3600.3569,3614.6988,3586.7487,3591.7087,39436115900,468673831444.8,-0.012747181603434132
1,上证综指,2021-10-12,3581.2967,3583.6391,3515.1408,3546.9362,40539374800,461983492101.9,-1.2465515368771385
1,上证综指,2021-10-13,3543.4918,3569.1332,3515.6481,3561.7623,32505066700,405020008806.9,0.41799736910970164
1,上证综指,2021-10-14,3555.1085,3569.6864,3547.182,3558.2795,29496919600,377519263093.5,-0.09778305531505938
1,上证综指,2021-10-15,3551.9874,3578.7661,3542.6932,3572.3662,32029298400,425924720863.9,0.3958851461780766
1,上证综指,2021-10-18,3571.0482,3571.0482,3539.4779,3568.1379,34095061600,455787893424.6,-0.11836132589093662
1,上证综指,2021-10-19,3562.2955,3596.7875,3560.6221,3593.1533,33419765200,440181531800.2,0.7010771640860503
1,上证综指,2021-10-20,3583.2364,3596.0499,3574.2957,3587.0009,34424500800,450482950931.8,-0.17122564740000845
1,上证综指,2021-10-21,3590.0496,3610.9602,3576.3547,3594.7831,35231086700,453571672488.3,0.21695561882908443
1,上证综指,2021-10-22,3594.7457,3607.5776,3578.7602,3582.6036,35315720300,455441250136.4,-0.3388104278113535
1,上证综指,2021-10-25,3574.2631,3611.0908,3564.2059,3609.8626,32119681600,443961628844.7,0.76087122784112
1,上证综指,2021-10-26,3612.8332,3625.0156,3589.706,3597.6377,33727829100,465179593747.4,-0.33865277864038035
1,上证综指,2021-10-27,3589.8573,3589.8573,3553.1277,3562.3052,35062094000,470777794111.8,-0.9821027837239038
1,上证综指,2021-10-28,3548.7021,3552.0419,3509.4872,3518.4166,37817166600,502982768104.7,-1.2320280699138264
1,上证综指,2021-10-29,3519.3276,3547.3361,3502.8013,3547.3361,35880937700,527231831380.4,0.8219464403391052
1,上证综指,2021-11-01,3530.3963,3556.59,3519.2901,3544.4795,38225132500,564100255083.6,-0.08052803341640491
1,上证综指,2021-11-02,3543.3827,3559.0478,3477.664,3505.6283,41756317300,585519469752.3,-1.0961045197186214
1,上证综指,2021-11-03,3501.1051,3512.6089,3480.4877,3498.5368,30660766900,449115126719.8,-0.20228898768303027
1,上证综指,2021-11-04,3505.8944,3527.9517,3503.0059,3526.8657,31944082900,468829179598.2,0.8097356586330706
1,上证综指,2021-11-05,3520.2073,3525.8723,3491.4565,3491.5677,35453356500,485823223512.6,-1.0008319851816272
1,上证综指,2021-11-08,3491.9709,3507.2744,3484.2399,3498.6308,29818372200,421968075350.8,0.2022902205218502
1,上证综指,2021-11-09,3507.1075,3514.9512,3489.0431,3507.0018,28731598900,421200703325.6,0.23926502905080582
1,上证综指,2021-11-10,3498.9445,3498.9445,3448.4378,3492.4616,30703070800,443112742292.4,-0.41460486276340136
1,上证综指,2021-11-11,3486.451,3534.1991,3482.8291,3532.7858,32208795700,464803859154.0,1.1546068251688135
1,上证综指,2021-11-12,3534.1512,3543.648,3527.3896,3539.1002,30868335400,443398366972.6,0.1787371314728281
1,上证综指,2021-11-15,3542.9034,3550.4438,3521.2924,3533.3026,31301761200,464065405724.2,-0.16381565009094823
1,上证综指,2021-11-16,3530.4575,3549.7654,3517.8065,3521.7867,31039990900,444700782764.8,-0.3259245330416882
1,上证综指,2021-11-17,3518.5646,3537.5125,3513.523,3537.3662,27673567100,401552317882.5,0.4423748888596757
1,上证综指,2021-11-18,3531.4923,3537.9758,3513.1136,3520.7106,31242692700,432898314219.4,-0.47084749099485235
1,上证综指,2021-11-19,3519.2758,3561.9127,3517.6514,3560.3734,31798997600,440593605999.1,1.126556667281875
1,上证综指,2021-11-22,3562.7628,3585.1876,3562.7505,3582.0797,33000938500,509123407001.0,0.6096635819152985
1,上证综指,2021-11-23,3580.5058,3598.3749,3577.3608,3589.0894,36001159300,508083893762.4,0.1956879965568703
1,上证综指,2021-11-24,3590.0189,3602.7354,3575.2884,3592.7025,33677524600,481020419983.3,0.1006689886298151
1,上证综指,2021-11-25,3593.3883,3597.1478,3579.5333,3584.1788,30645151800,450558843113.7,-0.23725037071674615
1,上证综指,2021-11-26,3576.1136,3576.1136,3554.8798,3564.0894,30100006600,434625236058.4,-0.5605021713760538
1,上证综指,2021-11-29,3528.672,3563.677,3526.3551,3562.6968,33361833100,490038170242.3,-0.039073093957731064
1,上证综指,2021-11-30,3570.7468,3582.115,3546.3618,3563.8872,34918793800,493605518047.7,0.03341289104366041
1,上证综指,2021-12-01,3561.886,3576.8853,3558.691,3576.8853,32987351700,467522790618.6,0.36471693043482745
1,上证综指,2021-12-02,3573.2468,3586.867,3567.137,3573.8358,35404152400,468424828237.9,-0.0852557391202935
1,上证综指,2021-12-03,3576.4496,3608.4698,3573.2135,3607.4322,37755104800,493565554762.0,0.940065573242066
1,上证综指,2021-12-06,3615.2356,3626.1257,3586.8052,3589.3061,41867674300,528229670826.2,-0.5024654378812832
1,上证综指,2021-12-07,3611.217,3614.2228,3572.5688,3595.0882,40384259400,524119459396.5,0.16109241839252775
1,上证综指,2021-12-08,3602.824,3637.715,3591.9857,3637.5675,36103665700,486034352141.6,1.1815927075168764
1,上证综指,2021-12-09,3641.1579,3688.3968,3638.7022,3673.0412,43191815700,568529389584.2,0.9752038965600063
1,上证综指,2021-12-10,3654.3684,3667.8547,3651.3525,3666.3479,41998880100,556324240458.9,-0.18222774087042204
1,上证综指,2021-12-13,3686.9368,3708.9424,3678.0583,3681.082,42409200900,574187961681.6,0.40187402837574826
1,上证综指,2021-12-14,3669.8067,3671.6784,3654.6561,3661.5253,36217193400,487468521311.8,-0.5312758585655053
1,上证综指,2021-12-15,3655.0489,3668.4016,3645.2425,3647.6303,37747766700,481134370303.0,-0.3794866581967926
1,上证综指,2021-12-16,3648.9271,3675.016,3644.6646,3675.016,38132950700,465911359475.0,0.750780582122057
1,上证综指,2021-12-17,3670.2578,3673.6535,3631.6605,3632.3638,40848783700,491952923488.6,-1.1605990286845058
1,上证综指,2021-12-20,3620.0371,3643.9537,3589.3603,3593.6019,42385141000,491828987623.9,-1.0671260406240113
1,上证综指,2021-12-21,3591.4519,3627.0884,3591.4519,3625.1251,40818434800,428379392341.4,0.8772034542835705
1,上证综指,2021-12-22,3632.6763,3635.8992,3616.5477,3622.6178,39482517700,432451306637.3,-0.06916450966064636
1,上证综指,2021-12-23,3625.4695,3643.5459,3618.048,3643.3391,38292573400,449988152723.4,0.5719979623574956
1,上证综指,2021-12-24,3645.3948,3648.9556,3612.0673,3618.0535,39034762500,476261146266.8,-0.6940226892413137
1,上证综指,2021-12-27,3613.0469,3632.188,3601.9351,3615.9741,32923529300,407482648446.3,-0.057472892537380194
1,上证综指,2021-12-28,3619.6419,3631.0766,3607.3643,3630.1115,31620224200,408761369695.7,0.3909707207250257
1,上证综指,2021-12-29,3630.9159,3630.9159,3596.3225,3597.0002,30513176600,410425339496.9,-0.9121290076076205
1,上证综指,2021-12-30,3596.4921,3628.9177,3595.4957,3619.1886,30783929100,413947692796.1,0.6168584588902792
1,上证综指,2021-12-31,3626.242,3642.843,3624.9419,3639.7754,32968193200,433489803103.5,0.5688236307994643
1,上证综指,2022-01-04,3649.151,3651.8924,3610.0922,3632.3289,40502776900,510251060624.8,-0.20458679950416947
1,上证综指,2022-01-05,3628.2634,3628.2634,3583.4668,3595.1761,42390202800,538963631684.2,-1.0228368912297503
1,上证综指,2022-01-06,3581.2184,3594.489,3559.8803,3586.0792,37154054300,474284290005.4,-0.2530307208039151
1,上证综指,2022-01-07,3588.9851,3607.2316,3577.0976,3579.5427,43630696100,502891435426.0,-0.1822742788279763
1,上证综指,2022-01-10,3572.7434,3593.5187,3555.1255,3593.5187,35622261000,443400848592.4,0.39044093537423663
1,上证综指,2022-01-11,3589.9043,3602.1454,3562.7541,3567.4409,35976186300,441300566933.6,-0.7256898370947673
1,上证综指,2022-01-12,3578.1629,3599.4993,3572.0965,3597.4321,34313295600,435817892979.5,0.8406922732763444
1,上证综指,2022-01-13,3601.0265,3601.0725,3555.1576,3555.2585,36936836500,457005419279.0,-1.1723251149062697
1,上证综指,2022-01-14,3544.0652,3548.4204,3519.3222,3521.2559,37693702400,463197641865.6,-0.9564030294843429
1,上证综指,2022-01-17,3522.0851,3546.0853,3519.4257,3541.666,31288673300,438272981569.4,0.5796255818840024
1,上证综指,2022-01-18,3541.8899,3579.3126,3531.3295,3569.9144,37714643500,470832038609.3,0.797602032489797
1,上证综指,2022-01-19,3567.6309,3578.7348,3541.6619,3558.1796,33323526900,420763364209.5,-0.32871376411715003
1,上证综指,2022-01-20,3556.2262,3576.2594,3540.5545,3555.0629,37950984600,459701843414.5,-0.08759254310828357
1,上证综指,2022-01-21,3546.7495,3547.0003,3514.8853,3522.5679,32653488000,417768922557.8,-0.9140485249923391
1,上证综指,2022-01-24,3508.2441,3531.6081,3500.1391,3524.105,28026834200,358009694270.3,0.043635780590634
1,上证综指,2022-01-25,3509.2847,3519.8334,3433.0612,3433.0612,32735381300,383727737453.7,-2.583458778895631
1,上证综指,2022-01-26,3442.6916,3462.1233,3417.7585,3455.6679,27512282800,338312361452.2,0.6584997669135673
1,上证综指,2022-01-27,3456.1021,3456.363,3392.0154,3394.2474,28060653400,346533957923.7,-1.777384337192811
1,上证综指,2022-01-28,3407.5933,3417.0453,3356.5558,3361.4397,29085525700,353774612581.0,-0.9665677286811891
1,上证综指,2022-02-07,3407.7621,3434.0256,3407.7621,3429.5809,32048521100,357140422916.9,2.027143310052537
1,上证综指,2022-02-08,3428.5424,3453.1863,3390.4578,3452.6288,36609386500,387969865736.4,0.6720325506827995
1,上证综指,2022-02-09,3450.818,3484.739,3444.0848,3479.9458,35024993600,393719989770.0,0.7911942343758582
1,上证综指,2022-02-10,3481.9101,3488.8552,3464.2169,3485.9071,35566626700,404969419399.4,0.17130439215460314
1,上证综指,2022-02-11,3472.2757,3500.1471,3459.3299,3462.9479,36135609000,426297923498.3,-0.6586291413216316
1,上证综指,2022-02-14,3451.8468,3457.2645,3415.4463,3428.8821,31527444800,361677855097.5,-0.983722567700207
1,上证综指,2022-02-15,3428.0447,3447.4917,3421.6403,3446.0885,27555932200,341638876451.7,0.501807863268322
1,上证综指,2022-02-16,3457.073,3475.0576,3453.8014,3465.8305,27499391300,325563412529.2,0.5728813987220693
1,上证综指,2022-02-17,3464.2091,3480.9719,3454.2767,3468.0354,29726268200,355783125696.6,0.0636182294546872
1,上证综指,2022-02-18,3451.6318,3490.7573,3447.0273,3490.7573,29514996300,327220393283.1,0.6551807400812626
1,上证综指,2022-02-21,3488.4057,3492.1994,3471.6858,3490.6123,30154174000,345398586146.4,-0.004153826449071474
1,上证综指,2022-02-22,3473.2874,3473.3931,3437.6717,3457.146,32627948400,387678927613.7,-0.9587515634434607
1,上证综指,2022-02-23,3458.5139,3490.7633,3458.1795,3489.1465,32560489500,415630339823.4,0.9256334560356905
1,上证综指,2022-02-24,3474.3692,3486.9773,3400.2136,3429.9564,48835490100,569794044219.7,-1.6964062701293803
1,上证综指,2022-02-25,3445.3361,3480.1756,3440.9339,3451.4061,37754255600,441659490622.0,0.625363634359899
1,上证综指,2022-02-28,3450.3155,3462.3064,3425.5162,3462.3064,34583838800,413804526723.6,0.3158220065729189
1,上证综指,2022-03-01,3471.3646,3491.1317,3465.7154,3488.8347,32600166200,412562471160.4,0.7662031297980931
1,上证综指,2022-03-02,3478.2925,3486.6206,3466.9999,3484.1916,32936768400,380143816188.0,-0.1330845511253287
1,上证综指,2022-03-03,3495.928,3500.2872,3473.3376,3481.1125,41259428900,443621777161.5,-0.08837344077173848
1,上证综指,2022-03-04,3459.9845,3474.8816,3437.6964,3447.649,39352658100,430669055303.2,-0.9612875194352499
1,上证综指,2022-03-07,3438.5602,3438.5602,3360.7393,3372.8552,39358899900,458156894790.9,-2.1694145778761054
1,上证综指,2022-03-08,3372.5546,3383.6326,3287.3412,3293.5301,41592676600,485623581003.9,-2.3518679366964834
1,上证综指,2022-03-09,3303.706,3321.4811,3147.6768,3256.3884,46628556900,519833299622.0,-1.127717035286857
1,上证综指,2022-03-10,3312.1789,3326.5827,3291.2352,3296.0922,37833637600,466084008360.9,1.219258734615325
1,上证综指,2022-03-11,3259.3227,3315.6603,3217.4185,3309.7467,38406712700,458687054696.0,0.4142632903290755
1,上证综指,2022-03-14,3271.8902,3297.7973,3223.5328,3223.5328,33796868700,418055596108.9,-2.604848884659372
1,上证综指,2022-03-15,3192.3637,3196.9161,3063.9652,3063.9652,46503716400,508158410060.0,-4.95008457801328
1,上证综指,2022-03-16,3107.669,3177.7882,3023.3045,3170.7103,44466718900,522305342485.2,3.483887480184178
1,上证综指,2022-03-17,3215.0105,3260.1673,3202.9337,3215.0445,42081345800,532549484015.7,1.398241901822428
1,上证综指,2022-03-18,3207.1522,3260.7829,3197.3578,3251.0724,37303561100,428415081636.7,1.1206034628758577
1,上证综指,2022-03-21,3255.6152,3267.4982,3223.3892,3253.6857,35422848800,421076289728.0,0.08038270694925576
1,上证综指,2022-03-22,3249.5428,3279.1127,3239.5323,3259.8619,36119615800,402798964045.8,0.18982165364036518
1,上证综指,2022-03-23,3264.7923,3279.8868,3251.9817,3271.0325,34987537000,405422033501.5,0.3426709579323006
1,上证综指,2022-03-24,3256.0573,3266.8866,3236.6592,3250.2644,32900665400,390727516516.5,-0.6349096195161552
1,上证综指,2022-03-25,3247.1568,3257.1061,3211.6445,3212.2399,34002000600,389770395977.7,-1.1698894403790683
1,上证综指,2022-03-28,3185.1668,3230.2153,3159.8348,3214.5027,34499487300,374472279969.9,0.07044305750638635
1,上证综指,2022-03-29,3216.0118,3229.1766,3196.4553,3203.9393,31627364900,363964468654.2,-0.32861692727773617
1,上证综指,2022-03-30,3217.5921,3266.5959,3216.3023,3266.5959,36675367700,413008941329.0,1.9556113313382584
1,上证综指,2022-03-31,3256.1369,3272.04,3246.063,3252.2029,39843993400,428089033635.3,-0.44061158590199545
1,上证综指,2022-04-01,3234.668,3287.2285,3226.2965,3282.7166,37821046000,405675715433.2,0.9382471185915175
1,上证综指,2022-04-06,3269.427,3288.108,3255.6894,3283.4261,42964277900,433556392484.4,0.021613196826075765
1,上证综指,2022-04-07,3267.8103,3290.2561,3236.4791,3236.6951,40262666000,398081845472.6,-1.4232389758977781
